# Created by Octave 3.2.4, Fri Jun 07 03:14:45 2013 ART <ulises@ulises-W240HU-W250HUQ>
# name: v
# type: matrix
# rows: 1001
# columns: 2
 0 1
 -0.006283309360443333 0.999960520802946
 -0.01256649477535635 0.9998815608489847
 -0.01884930826062167 0.9997631201348237
 -0.02513150185655602 0.9996052002129309
 -0.03141282763765016 0.9994078041906734
 -0.03769303772229069 0.9991709367293963
 -0.04397188428246371 0.9988946040434393
 -0.05024911955343957 0.998578813899095
 -0.05652449584343871 0.9982235756135061
 -0.06279776554327798 0.9978289000535034
 -0.06906868113599719 0.9973947996343853
 -0.07533699520646549 0.9969212883186364
 -0.08160246045096728 0.9964083816145899
 -0.08786482968676732 0.99585609657503
 -0.09412385586165457 0.9952644517957372
 -0.1003792920634647 0.9946334674139748
 -0.1066308915295804 0.9939631651069198
 -0.1128784076564103 0.9932535680900353
 -0.1191215940088441 0.9925047011153864
 -0.1253602043296865 0.9917165904699005
 -0.1315939925490666 0.9908892639735707
 -0.1378227127938251 0.9900227509776038
 -0.1440461193968764 0.9891170823625133
 -0.1502639669065482 0.9881722905361559
 -0.1564760100958957 0.9871884094317152
 -0.1626820039719916 0.9861654745056295
 -0.1688817037851912 0.9851035227354663
 -0.1750748650383726 0.9840025926177424
 -0.1812612434961506 0.9828627241656911
 -0.1874405951940659 0.9816839589069765
 -0.1936126764477479 0.9804663398813539
 -0.1997772438620512 0.9792099116382794
 -0.2059340543401656 0.9779147202344661
 -0.2120828650926995 0.976580813231389
 -0.2182234336467363 0.975208239692739
 -0.2243555178548632 0.9737970501818245
 -0.2304788759041734 0.9723472967589243
 -0.2365932663252394 0.970859032978588
 -0.2426984480010592 0.9693323138868877
 -0.248794180175974 0.9677671960186194
 -0.2548802224645579 0.9661637373944553
 -0.2609563348604783 0.964521997518047
 -0.2670222777453276 0.9628420373730799
 -0.2730778118974269 0.9611239194202794
 -0.279122698500599 0.959367707594369
 -0.2851566991529128 0.9575734673009804
 -0.2911795758753976 0.9557412654135171
 -0.2971910911207284 0.9538711702699704
 -0.3031910077818802 0.9519632516696885
 -0.3091790892007522 0.9500175808701001
 -0.3151550991767626 0.9480342305833912
 -0.3211188019754115 0.9460132749731367
 -0.3270699623368141 0.9439547896508869
 -0.3330083454842022 0.9418588516727082
 -0.3389337171323953 0.9397255395356805
 -0.34484584349624 0.9375549331743488
 -0.3507444912990182 0.9353471139571321
 -0.356629427780824 0.9331021646826878
 -0.3625004207069079 0.9308201695762336
 -0.3683572383759909 0.9285012142858257
 -0.3741996496285447 0.9261453858785949
 -0.3800274238550415 0.9237527728369401
 -0.3858403310041701 0.9213234650546805
 -0.3916381415910206 0.9188575538331651
 -0.3974206267052364 0.9163551318773416
 -0.4031875580191333 0.9138162932917845
 -0.4089387077957858 0.911241133576682
 -0.4146738488970813 0.9086297496237832
 -0.4203927547917403 0.9059822397123046
 -0.4260951995633043 0.9032987035047978
 -0.4317809579180901 0.900579242042977
 -0.437449805193111 0.8978239577435082
 -0.4431015173639646 0.8950329543937592
 -0.4487358710526873 0.8922063371475117
 -0.4543526435355744 0.8893442125206349
 -0.4599516127509682 0.8864466883867214
 -0.4655325573070105 0.883513873972686
 -0.4710952564893627 0.8805458798543274
 -0.4766394902688914 0.8775428179518525
 -0.48216503930932 0.8745048015253649
 -0.4876716849748464 0.8714319451703169
 -0.493159209337727 0.8683243648129253
 -0.4986273951858256 0.8651821777055528
 -0.5040760260301289 0.8620055024220526
 -0.5095048861122279 0.8587944588530793
 -0.5149137604117636 0.8555491682013638
 -0.5203024346538403 0.8522697529769561
 -0.5256706953164026 0.848956336992431
 -0.5310183296375793 0.8456090453580627
 -0.536345125622992 0.8422280044769646
 -0.5416508720530294 0.8388133420401959
 -0.5469353584900872 0.8353651870218359
 -0.5521983752857731 0.8318836696740254
 -0.5574397135880769 0.8283689215219752
 -0.5626591653485068 0.8248210753589438
 -0.5678565233291901 0.8212402652411824
 -0.5730315811099395 0.8176266264828486
 -0.5781841330952846 0.8139802956508888
 -0.5833139745214692 0.8103014105598904
 -0.5884209014634123 0.8065901102669021
 -0.5935047108416364 0.8028465350662253
 -0.598565200429159 0.7990708264841739
 -0.6036021688583505 0.7952631272738055
 -0.6086154156277572 0.7914235814096221
 -0.6136047411088887 0.787552334082242
 -0.6185699465529715 0.7836495316930426
 -0.6235108340976667 0.7797153218487741
 -0.628427206773754 0.7757498533561451
 -0.6333188685117798 0.7717532762163795
 -0.6381856241486714 0.7677257416197453
 -0.643027279434316 0.7636674019400564
 -0.6478436410381045 0.759578410729146
 -0.6526345165554414 0.7554589227113125
 -0.657399714514219 0.7513090937777397
 -0.6621390443812579 0.7471290809808884
 -0.6668523165687119 0.7429190425288628
 -0.6715393424404382 0.7386791377797499
 -0.676199934318334 0.7344095272359331
 -0.6808339054886369 0.7301103725383793
 -0.6854410702081917 0.725781836460901
 -0.6900212437106825 0.7214240829043927
 -0.6945742422128302 0.717037276891042
 -0.6990998829205545 0.7126215845585157
 -0.7035979840351032 0.7081771731541211
 -0.7080683647591456 0.7037042110289432
 -0.7125108453028317 0.6992028676319567
 -0.7169252468898176 0.6946733135041144
 -0.7213113917632558 0.6901157202724115
 -0.7256691031917516 0.6855302606439262
 -0.7299982054752854 0.6809171083998365
 -0.7342985239511 0.6762764383894143
 -0.7385698849995543 0.6716084265239955
 -0.7428121160499432 0.6669132497709278
 -0.7470250455862824 0.6621910861474952
 -0.7512085031530594 0.6574421147148204
 -0.7553623193609516 0.6526665155717446
 -0.7594863258925086 0.6478644698486848
 -0.7635803555078026 0.6430361597014698
 -0.7676442420500424 0.6381817683051533
 -0.7716778204511567 0.6333014798478063
 -0.7756809267373407 0.6283954795242874
 -0.7796533980345708 0.623463953529992
 -0.783595072574085 0.6185070890545801
 -0.78750578969783 0.6135250742756833
 -0.7913853898638742 0.6085180983525909
 -0.7952337146517876 0.6034863514199152
 -0.7990506067679883 0.5984300245812366
 -0.8028359100510557 0.5933493099027274
 -0.8065894694770095 0.5882444004067565
 -0.8103111311645568 0.5831154900654737
 -0.8140007423803047 0.5779627737943732
 -0.8176581515439409 0.5727864474458386
 -0.8212832082333801 0.5675867078026673
 -0.824875763189878 0.5623637525715756
 -0.8284356683231121 0.5571177803766847
 -0.8319627767162299 0.5518489907529871
 -0.8354569426308636 0.5465575841397942
 -0.8389180215121126 0.5412437618741642
 -0.8423458699934929 0.5359077261843124
 -0.8457403459018539 0.5305496801830011
 -0.8491013082622624 0.5251698278609125
 -0.8524286173028544 0.5197683740800016
 -0.8557221344596538 0.5143455245668324
 -0.8589817223813597 0.5089014859058935
 -0.8622072449340997 0.5034364655328978
 -0.8653985672061523 0.497950671728063
 -0.8685555555126359 0.4924443136093739
 -0.8716780774001666 0.4869176011258275
 -0.8747660016514831 0.4813707450506602
 -0.8778191982900398 0.4758039569745565
 -0.8808375385845675 0.4702174492988414
 -0.8838208950536021 0.4646114352286543
 -0.8867691414699821 0.4589861287661061
 -0.8896821528653133 0.4533417447034187
 -0.8925598055344018 0.4476784986160471
 -0.895401977039656 0.4419966068557847
 -0.8982085462154552 0.4362962865438517
 -0.9009793931724887 0.4305777555639655
 -0.903714399302061 0.4248412325553956
 -0.9064134472803673 0.4190869369060005
 -0.9090764210727361 0.4133150887452485
 -0.9117032059378412 0.4075259089372211
 -0.9142936884318814 0.401719619073601
 -0.9168477564127299 0.3958964414666419
 -0.919365299044051 0.390056599142123
 -0.9218462067993868 0.3842003158322868
 -0.9242903714662116 0.3783278159687599
 -0.9266976861499557 0.3724393246754582
 -0.9290680452779978 0.3665350677614755
 -0.9314013446036258 0.3606152717139557
 -0.9336974812099675 0.354680163690949
 -0.9359563535138893 0.348729971514252
 -0.9381778612698641 0.3427649236622314
 -0.9403619055738087 0.3367852492626319
 -0.9425083888668893 0.3307911780853682
 -0.9446172149392967 0.3247829405353005
 -0.946688288933991 0.3187607676449945
 -0.9487215173504142 0.3127248910674652
 -0.9507168080481727 0.3066755430689052
 -0.9526740702506892 0.3006129565213967
 -0.9545932145488233 0.2945373648956079
 -0.9564741529044615 0.2884490022534736
 -0.9583167986540765 0.2823481032408598
 -0.9601210665122558 0.276234903080213
 -0.9618868725751992 0.2701096375631933
 -0.9636141343241862 0.263972543043292
 -0.9653027706290122 0.2578238564284336
 -0.9669527017513941 0.2516638151735618
 -0.9685638493483461 0.2454926572732103
 -0.9701361364755229 0.2393106212540573
 -0.9716694875905344 0.233117946167465
 -0.9731638285562285 0.2269148715820032
 -0.9746190866439437 0.2207016375759571
 -0.9760351905367306 0.2144784847298197
 -0.9774120703325434 0.2082456541187688
 -0.9787496575474006 0.2020033873051276
 -0.9800478851185146 0.1957519263308108
 -0.9813066874073912 0.1894915137097539
 -0.9825260002028983 0.183222392420328
 -0.9837057607243034 0.1769448058977381
 -0.9848459076242817 0.1706589980264065
 -0.985946380991892 0.16436521313234
 -0.9870071223555231 0.1580636959754817
 -0.9880280746858087 0.1517546917420472
 -0.9890091823985118 0.1454384460368454
 -0.9899503913573786 0.139115204875583
 -0.9908516488769614 0.1327852146771539
 -0.9917129037254104 0.1264487222559128
 -0.9925341061272351 0.120105974813933
 -0.9933152077660347 0.1137572199332485
 -0.9940561617871972 0.1074027055680807
 -0.9947569228005686 0.1010426800370487
 -0.9954174468830895 0.09467739201536457
 -0.9960376915814022 0.0883070905270127
 -0.9966176159144258 0.08193202493691287
 -0.9971571803759005 0.07555244494306809
 -0.9976563469369009 0.06916860056869639
 -0.9981150790483175 0.0627807421543468
 -0.9985333416433079 0.05638912034999943
 -0.9989111011397153 0.04999398610714977
 -0.999248325442457 0.04359559067087697
 -0.9995449839458809 0.03719418557189628
 -0.9998010475360899 0.03079002261859551
 -1.000016488593236 0.02438335388905549
 -1.000191280993781 0.0179744317230546
 -1.000325400112727 0.01156350871405725
 -1.000418822825815 0.0051508377011863
 -1.000471527511692 -0.001263328238820589
 -1.000483494054043 -0.007678735799670665
 -1.000454703843696 -0.01409513145359192
 -1.000385139780688 -0.02051226145942513
 -1.000274786276309 -0.02692987187073196
 -1.000123629255104 -0.03334770854391936
 -0.9999316561568466 -0.03976551714638014
 -0.9996988559384816 -0.04618304316464978
 -0.9994252190760312 -0.05260003191257952
 -0.9991107375664718 -0.05901622853952582
 -0.998755404929577 -0.06543137803855602
 -0.9983592162097271 -0.07184522525467041
 -0.9979221679776864 -0.07825751489304072
 -0.997444258332347 -0.08466799152726495
 -0.9969254869024393 -0.09107639960763862
 -0.9963658548482097 -0.09748248346944249
 -0.9957653648630641 -0.1038859873412468
 -0.9951240211751782 -0.1102866553532319
 -0.9944418295490742 -0.1166842315455253
 -0.9937187972871636 -0.123078459876556
 -0.9929549332312557 -0.129469084231424
 -0.9921502477640326 -0.1358558484302877
 -0.9913047528104892 -0.1422384962367673
 -0.9904184618393398 -0.1486167713663648
 -0.9894913898643888 -0.1549904174949011
 -0.9885235534458682 -0.1613591782669689
 -0.9875149706917395 -0.1677227973044032
 -0.9864656612589606 -0.1740810182147682
 -0.9853756463547179 -0.1804335845998603
 -0.9842449487376225 -0.1867802400642289
 -0.983073592718872 -0.1931207282237131
 -0.9818616041633756 -0.1994547927139953
 -0.9806090104908445 -0.2057821771991722
 -0.979315840676845 -0.2121026253803415
 -0.9779821252538168 -0.2184158810042065
 -0.9766078963120545 -0.2247216878716964
 -0.9751931875006523 -0.2310197898466045
 -0.9737380340284127 -0.2373099308642423
 -0.9722424726647179 -0.2435918549401109
 -0.9707065417403641 -0.249865306178589
 -0.9691302811483593 -0.2561300287816378
 -0.9675137323446829 -0.262385767057523
 -0.9658569383490081 -0.2686322654295527
 -0.9641599437453867 -0.2748692684448334
 -0.9624227946828954 -0.2810965207830416
 -0.9606455388762442 -0.287313767265213
 -0.9588282256063466 -0.2935207528625479
 -0.9569709057208511 -0.299717222705234
 -0.9550736316346331 -0.3059029220912856
 -0.9531364573302494 -0.312077596495399
 -0.951159438358352 -0.3182409915778261
 -0.9491426318380629 -0.324392853193263
 -0.9470860964573093 -0.3305329273997565
 -0.9449898924731193 -0.3366609604676269
 -0.9428540817118763 -0.3427766988884071
 -0.9406787275695345 -0.3488798893837988
 -0.9384638950117926 -0.354970278914645
 -0.936209650574227 -0.3610476146899194
 -0.9339160623623846 -0.3671116441757315
 -0.9315832000518331 -0.3731621151043494
 -0.929211134888171 -0.379198775483238
 -0.9267999396869945 -0.3852213736041139
 -0.9243496888338236 -0.3912296580520169
 -0.921860458283985 -0.3972233777143977
 -0.9193323255624527 -0.4032022817902214
 -0.9167653697636461 -0.4091661197990882
 -0.9141596715511845 -0.4151146415903691
 -0.9115153131575988 -0.4210475973523586
 -0.908832378383999 -0.4269647376214428
 -0.9061109525996984 -0.4328658132912837
 -0.9033511227417933 -0.4387505756220199
 -0.9005529773146985 -0.4446187762494819
 -0.8977166063896381 -0.4504701671944248
 -0.8948421016040912 -0.4563045008717752
 -0.8919295561611922 -0.462121530099894
 -0.8889790648290865 -0.4679210081098562
 -0.8859907239402393 -0.4737026885547435
 -0.8829646313906986 -0.4794663255189549
 -0.8799008866393125 -0.4852116735275304
 -0.8767995907068993 -0.4909384875554916
 -0.8736608461753699 -0.496646523037196
 -0.870484757186805 -0.5023355358757071
 -0.8672714294424825 -0.5080052824521788
 -0.8640209702018588 -0.513655519635255
 -0.8607334882815006 -0.5192860047904837
 -0.8574090940539699 -0.5248964957897452
 -0.8540478994466583 -0.5304867510206952
 -0.8506500179405735 -0.5360565293962223
 -0.8472155645690768 -0.5416055903639184
 -0.8437446559165694 -0.5471336939155651
 -0.8402374101171307 -0.5526406005966321
 -0.8366939468531045 -0.5581260715157903
 -0.8331143873536355 -0.5635898683544383
 -0.8294988543931552 -0.5690317533762421
 -0.8258474722898157 -0.5744514894366888
 -0.8221603669038727 -0.5798488399926521
 -0.8184376656360163 -0.5852235691119724
 -0.8146794974256493 -0.590575441483048
 -0.8108859927491138 -0.5959042224244403
 -0.8070572836178642 -0.6012096778944909
 -0.8031935035765875 -0.6064915745009506
 -0.7992947877012696 -0.6117496795106212
 -0.7953612725972083 -0.6169837608590087
 -0.7913930963969723 -0.6221935871599886
 -0.7873903987583045 -0.6273789277154821
 -0.7833533208619721 -0.6325395525251442
 -0.7792820054095603 -0.6376752322960628
 -0.7751765966212113 -0.6427857384524687
 -0.7710372402333071 -0.6478708431454555
 -0.7668640834960961 -0.6529303192627114
 -0.7626572751712634 -0.65796394043826
 -0.7584169655294437 -0.6629714810622119
 -0.7541433063476786 -0.6679527162905254
 -0.7498364509068139 -0.6729074220547773
 -0.7454965539888416 -0.6778353750719426
 -0.7411237718741817 -0.6827363528541834
 -0.7367182623389065 -0.687610133718647
 -0.732280184651906 -0.6924564967972712
 -0.7278096995719937 -0.6972752220465996
 -0.723306969344953 -0.7020660902576038
 -0.7187721577005234 -0.7068288830655132
 -0.7142054298493272 -0.7115633829596529
 -0.709606952479735 -0.7162693732932888
 -0.70497689375467 -0.7209466382934782
 -0.7003154233083516 -0.7255949630709287
 -0.6956227122429772 -0.7302141336298628
 -0.6908989331253421 -0.7348039368778873
 -0.6861442599833963 -0.7393641606358701
 -0.6813588683027402 -0.7438945936478214
 -0.6765429350230553 -0.7483950255907799
 -0.6716966385344735 -0.7528652470847035
 -0.6668201586738812 -0.7573050497023651
 -0.6619136767211603 -0.7617142259792518
 -0.6569773753953642 -0.7660925694234672
 -0.6520114388508294 -0.7704398745256387
 -0.6470160526732222 -0.7747559367688258
 -0.6419914038755192 -0.7790405526384325
 -0.6369376808939234 -0.7832935196321208
 -0.6318550735837128 -0.7875146362697267
 -0.6267437732150233 -0.7917037021031774
 -0.6216039724685647 -0.7958605177264096
 -0.6164358654312699 -0.7999848847852887
 -0.6112396475918763 -0.8040766059875277
 -0.6060155158364393 -0.8081354851126067
 -0.6007636684437782 -0.8121613270216912
 -0.5954843050808531 -0.81615393766755
 -0.5901776267980741 -0.8201131241044712
 -0.5848438360245394 -0.8240386944981772
 -0.5794831365632064 -0.8279304581357363
 -0.5740957335859913 -0.8317882254354727
 -0.5686818336287995 -0.835611807956873
 -0.5632416445864853 -0.8394010184104886
 -0.5577753757077408 -0.8431556706678354
 -0.5522832375899144 -0.8468755797712871
 -0.5467654421737569 -0.8505605619439659
 -0.5412222027380972 -0.8542104345996252
 -0.5356537338944449 -0.8578250163525286
 -0.5300602515815217 -0.8614041270273212
 -0.5244419730597192 -0.8649475876688943
 -0.5187991169054845 -0.8684552205522432
 -0.5131319030056327 -0.8719268491923161
 -0.5074405525515853 -0.8753622983538556
 -0.5017252880335353 -0.8787613940612307
 -0.4959863332345386 -0.8821239636082594
 -0.49022391322453 -0.8854498355680215
 -0.4844382543542656 -0.8887388398026608
 -0.4786295842491897 -0.8919908074731761
 -0.4727981318032268 -0.8952055710492006
 -0.4669441271724979 -0.8983829643187698
 -0.4610678017689613 -0.9015228223980752
 -0.4551693882539771 -0.9046249817412064
 -0.4492491205317957 -0.907689280149878
 -0.4433072337429695 -0.9107155567831429
 -0.4373439642576882 -0.91370365216709
 -0.4313595496690367 -0.916653408204527
 -0.4253542287861754 -0.9195646681846459
 -0.4193282416274439 -0.9224372767926726
 -0.413281829413386 -0.9252710801194989
 -0.407215234559697 -0.9280659256712958
 -0.401128700670093 -0.930821662379109
 -0.3950224725291011 -0.9335381406084349
 -0.3888967960947713 -0.9362152121687759
 -0.3827519184913098 -0.9388527303231762
 -0.376588088001632 -0.9414505497977356
 -0.3704055540598375 -0.944008526791102
 -0.3642045672436047 -0.946526518983941
 -0.3579853792665054 -0.9490043855483822
 -0.3517482429702404 -0.951441987157442
 -0.3454934123167942 -0.9538391859944217
 -0.3392211423805095 -0.9561958457622807
 -0.332931689340081 -0.9585118316929827
 -0.3266253104704693 -0.960787010556817
 -0.3203022641347325 -0.9630212506716911
 -0.3139628097757782 -0.9652144219123957
 -0.3076072079080338 -0.9673663957198415
 -0.3012357201090349 -0.9694770451102659
 -0.2948486090109328 -0.97154624468441
 -0.2884461382919208 -0.9735738706366643
 -0.2820285726675773 -0.9755598007641837
 -0.2755961778821287 -0.9775039144759686
 -0.269149220699629 -0.9794060928019148
 -0.262687968895058 -0.981266218401828
 -0.2562126912453371 -0.9830841755744048
 -0.2497236575202624 -0.9848598502661773
 -0.2432211384733561 -0.986593130080423
 -0.2367054058326346 -0.9882839042860366
 -0.2301767322912946 -0.9899320638263647
 -0.2236353914983163 -0.9915375013280019
 -0.2170816580489838 -0.9931001111095481
 -0.2105158074753228 -0.9946197891903251
 -0.2039381162364554 -0.9960964332990532
 -0.1973488617088721 -0.9975299428824853
 -0.1907483221766208 -0.9989202191139998
 -0.1841367768214129 -1.000267164902149
 -0.1775145057126462 -1.001570684899165
 -0.1708817897973455 -1.002830685509419
 -0.1642389108900188 -1.004047074897835
 -0.1575861516624324 -1.005219762998262
 -0.1509237956333011 -1.006348661521789
 -0.1442521271578972 -1.007433683965022
 -0.1375714314175749 -1.008474745618305
 -0.1308819944092133 -1.009471763573897
 -0.1241841029345752 -1.010424656734093
 -0.1174780445895844 -1.011333345819293
 -0.1107641077535189 -1.012197753376026
 -0.1040425815781226 -1.013017803784917
 -0.09731375597663357 -1.013793423268591
 -0.0905779216127304 -1.014524539899538
 -0.08383536988939569 -1.015211083607913
 -0.07708639293769744 -1.015852986189275
 -0.0703312836054882 -1.016450181312281
 -0.06357033544602218 -1.017002604526309
 -0.05680384270649035 -1.01751019326903
 -0.05003210031647379 -1.017972886873916
 -0.04325540387631537 -1.018390626577689
 -0.03647404964540997 -1.018763355527704
 -0.02968833453041336 -1.019091018789273
 -0.02289855607336995 -1.019373563352927
 -0.01610501243975961 -1.019610938141604
 -0.009308002406463747 -1.019803094017784
 -0.002507825349650842 -1.019949983790549
 0.004295218767418322 -1.020051562222574
 0.0111008294066655 -1.020107786037061
 0.01790870546754969 -1.020118613924589
 0.02471854529950136 -1.020084006549906
 0.03153004671443607 -1.020003926558641
 0.03834290699934714 -1.019878338583951
 0.04515682292897701 -1.019707209253093
 0.05197149077856716 -1.019490507193915
 0.05878660633668618 -1.019228203041288
 0.06560186491813566 -1.018920269443443
 0.07241696137693361 -1.018566681068249
 0.07923159011937515 -1.018167414609401
 0.08604544511716997 -1.017722448792537
 0.09285821992065627 -1.017231764381272
 0.09966960767209088 -1.01669534418315
 0.106479301119015 -1.016113173055523
 0.1132869926276956 -1.015485237911337
 0.1200923741966412 -1.014811527724842
 0.1268951374701928 -1.014092033537216
 0.1336949737521882 -1.013326748462106
 0.1404915740197009 -1.012515667691078
 0.1472846289368515 -1.011658788498986
 0.1540738288686919 -1.010756110249248
 0.1608588638951621 -1.00980763439904
 0.1676394238251189 -1.008813364504392
 0.174415198210435 -1.007773306225203
 0.1811858763601703 -1.006687467330156
 0.1879511473548122 -1.005555857701542
 0.1947107000605863 -1.004378489340001
 0.2014642231438365 -1.003155376369152
 0.2082114050854729 -1.001886535040141
 0.214951934195489 -1.00057198373609
 0.221685498627545 -0.9992117429764414
 0.2284117863936194 -0.9978058354212179
 0.2351304853787261 -0.9963542858751718
 0.241841283355697 -0.994857121291841
 0.2485438680000309 -0.9933143707775022
 0.2552379269048051 -0.991726065595023
 0.2619231475956525 -0.990092239167612
 0.2685992175458006 -0.988412927082465
 0.2752658241911735 -0.9866881670943071
 0.2819226549455559 -0.9849179991288302
 0.2885693972158172 -0.9831024652860239
 0.2952057384171975 -0.9812416098433999
 0.3018313659886517 -0.9793354792591089
 0.3084459674082536 -0.977384122174948
 0.3150492302086575 -0.9753875894192594
 0.3216408419926177 -0.9733459340097189
 0.3282204904485644 -0.9712592111560122
 0.3347878633662352 -0.9691274782624001
 0.3413426486523622 -0.9669507949301702
 0.3478845343464131 -0.9647292229599752
 0.3544132086363857 -0.962462826354056
 0.3609283598746548 -0.9601516713183499
 0.3674296765938713 -0.9577958262644822
 0.3739168475229121 -0.9553953618116411
 0.3803895616028796 -0.9529503507883336
 0.3868475080031512 -0.9504608682340239
 0.3932903761374758 -0.9479269914006514
 0.3997178556801194 -0.9453487997540285
 0.4061296365820553 -0.9427263749751175
 0.4125254090872014 -0.9400598009611848
 0.418904863748701 -0.9373491638268335
 0.4252676914452477 -0.9345945519049113
 0.4316135833974529 -0.9317960557472944
 0.4379422311842552 -0.9289537681255473
 0.4442533267593701 -0.9260677840314553
 0.4505465624677799 -0.9231382006774312
 0.4568216310622615 -0.920165117496795
 0.4630782257199532 -0.9171486361439245
 0.4693160400589568 -0.9140888604942785
 0.4755347681549761 -0.9109858966442894
 0.48173410455799 -0.9078398529111261
 0.4879137443089583 -0.904650839832326
 0.494073382956561 -0.9014189701652954
 0.5002127165739682 -0.8981443588866774
 0.5063314417756402 -0.8948271231915875
 0.5124292557341573 -0.8914673824927147
 0.5185058561970772 -0.8880652584192894
 0.5245609415038189 -0.8846208748159154
 0.5305942106025731 -0.8811343577412675
 0.5366053630672364 -0.8776058354666515
 0.5425940991143698 -0.8740354384744293
 0.5485601196201787 -0.8704232994563051
 0.5545031261375136 -0.8667695533114743
 0.5604228209128919 -0.8630743371446339
 0.5663189069035371 -0.8593377902638537
 0.5721910877944366 -0.8555600541783083
 0.5780390680154142 -0.851741272595868
 0.5838625527582189 -0.8478815914205499
 0.5896612479936267 -0.8439811587498273
 0.5954348604885554 -0.8400401248717974
 0.6011830978231897 -0.8360586422622068
 0.6069056684081172 -0.8320368655813344
 0.6126022815014724 -0.8279749516707308
 0.6182726472260884 -0.823873059549814
 0.6239164765866543 -0.8197313504123219
 0.6295334814868775 -0.8155499876226185
 0.6351233747466496 -0.8113291367118569
 0.640685870119214 -0.8070689653739958
 0.6462206823083344 -0.8027696434616702
 0.6517275269854631 -0.7984313429819172
 0.6572061208069062 -0.7940542380917534
 0.662656181430987 -0.7896385050936067
 0.6680774275352036 -0.7851843224306004
 0.6734695788333805 -0.78069187068169
 0.6788323560928137 -0.7761613325566515
 0.6841654811514052 -0.7715928928909221
 0.6894686769347894 -0.7669867386402924
 0.694741667473446 -0.7623430588754495
 0.6999841779198009 -0.757662044776371
 0.7051959345653122 -0.7529438896265707
 0.7103766648575399 -0.7481887888071933
 0.7155260974171994 -0.7433969397909611
 0.720643962055195 -0.7385685421359693
 0.7257299897896335 -0.7337037974793322
 0.7307839128628167 -0.7288029095306788
 0.7358054647582096 -0.7238660840654979
 0.740794380217385 -0.7188935289183329
 0.7457503952569413 -0.7138854539758263
 0.7506732471853935 -0.7088420711696122
 0.7555626746200341 -0.7037635944690597
 0.7604184175037643 -0.6986502398738638
 0.7652402171218925 -0.6935022254064864
 0.7700278161189001 -0.6883197711044459
 0.7747809585151715 -0.6831030990124556
 0.7794993897236876 -0.6778524331744115
 0.7841828565666819 -0.6725679996252286
 0.7888311072922563 -0.667250026382527
 0.7934438915909563 -0.6618987434381655
 0.7980209606123034 -0.6565143827496263
 0.8025620669812834 -0.6510971782312476
 0.8070669648147888 -0.6456473657453055
 0.8115354097380146 -0.6401651830929458
 0.8159671589008052 -0.6346508700049655
 0.8203619709939504 -0.6291046681324426
 0.8247196062654306 -0.6235268210372179
 0.8290398265366083 -0.6179175741822249
 0.8333223952183644 -0.6122771749216708
 0.8375670773271785 -0.6066058724910679
 0.8417736395011514 -0.6009039179971156
 0.8459418500159677 -0.5951715644074334
 0.8500714788007976 -0.5894090665401445
 0.8541622974541364 -0.5836166810533121
 0.8582140792595793 -0.5777946664342264
 0.862226599201531 -0.571943282988544
 0.8661996339808482 -0.5660627928292802
 0.870132962030413 -0.5601534598656533
 0.8740263635306362 -0.5542155497917832
 0.877879620424889 -0.5482493300752421
 0.8816925164348607 -0.542255069945461
 0.8854648370758426 -0.536233040381989
 0.8891963696719339 -0.5301835141026087
 0.8928869033711717 -0.5241067655513059
 0.8965362291605793 -0.5180030708860963
 0.9001441398811351 -0.5118727079667078
 0.903710430242658 -0.5057159563421195
 0.9072348968386094 -0.499533097237959
 0.9107173381608091 -0.4933244135437565
 0.9141575546140643 -0.4870901898000588
 0.9175553485307096 -0.4808307121854014
 0.9209105241850576 -0.4745462685031405
 0.9242228878077569 -0.4682371481681464
 0.9274922476000577 -0.4619036421933564
 0.9307184137479824 -0.4555460431761907
 0.9339011984364 -0.44916464528483
 0.9370404158630028 -0.4427597442443568
 0.9401358822521845 -0.4363316373227598
 0.9431874158688166 -0.4298806233168038
 0.946194837031924 -0.4234070025377639
 0.949157968128256 -0.4169110767970269
 0.9520766336257532 -0.4103931493915591
 0.9549506600869069 -0.4038535250892414
 0.9577798761820113 -0.3972925101140738
 0.9605641127023066 -0.3907104121312492
 0.9633032025730099 -0.3841075402320966
 0.965996980866236 -0.3774842049188968
 0.9686452848138025 -0.3708407180895692
 0.9712479538199216 -0.364177393022232
 0.9738048294737737 -0.3574945443596361
 0.9763157555619648 -0.3507924880934746
 0.9787805780808639 -0.344071541548567
 0.9811991452488196 -0.3373320233669211
 0.9835713075182548 -0.3305742534916732
 0.9858969175876392 -0.3237985531509055
 0.9881758304133351 -0.3170052448413454
 0.990407903221319 -0.3101946523119444
 0.9925929955187748 -0.30336710054734
 0.9947309691055588 -0.2965229157511998
 0.9968216880855348 -0.2896624253294509
 0.9988650188777776 -0.2827859578733942
 1.000860830227644 -0.2758938431427048
 1.00280899321771 -0.268986412048321
 1.004709381278574 -0.2620639966352215
 1.006561870199522 -0.2551269300650931
 1.008366338139055 -0.2481755465988892
 1.01012266563528 -0.241210181579281
 1.01183073561616 -0.2342311714130026
 1.013490433409619 -0.2272388535530911
 1.015101646753514 -0.2202335664810222
 1.016664265805449 -0.2132156496887447
 1.018178183152462 -0.2061854436606121
 1.019643293820548 -0.1991432898552158
 1.021059495284051 -0.1920895306871194
 1.022426687474895 -0.1850245095084948
 1.023744772791676 -0.1779485705906642
