# Created by Octave 3.2.4, Mon May 13 21:29:47 2013 ART <ulises@ulises-W240HU-W250HUQ>
# name: Q
# type: matrix
# rows: 51
# columns: 2
 5.023266077041626 5.757979735145396e-12
 5.16292405128479 4.227342165138539e-13
 5.257373809814453 6.070917450009022e-13
 5.462526082992554 4.95648237318503e-13
 5.583820104598999 2.635919570472059e-13
 5.761431217193604 5.643774915494194e-12
 5.931068897247314 2.150950566522577e-13
 9.902462005615234 3.489066446037914e-13
 6.265334129333496 2.582507503698564e-13
 6.471983909606934 4.360428616276125e-13
 6.639152050018311 1.794384648483724e-13
 10.48967313766479 3.555766103935053e-13
 6.961655139923096 3.049846657343796e-13
 11.00924587249756 1.976322224706424e-13
 7.311030864715576 8.161303188737075e-13
 7.564150094985962 3.557154408852395e-13
 7.76612114906311 3.139284590393957e-13
 11.84560108184814 3.418617475158686e-13
 8.201797962188721 2.726930380721233e-13
 8.459102153778076 4.259439414622738e-13
 8.708214044570923 7.437070926881122e-13
 11.65204286575317 1.672644167814348e-13
 9.827122926712036 4.097247717292507e-13
 9.26688289642334 1.185094313415487e-12
 13.2981059551239 6.568609627077562e-13
 9.806470155715942 4.150433855211438e-13
 10.02363896369934 1.523187803971288e-12
 10.29974603652954 1.300724272238349e-11
 14.43951511383057 9.061634203627257e-13
 10.82790803909302 8.551785382390963e-13
 11.1016309261322 3.571237861520632e-13
 15.08807992935181 9.034881210209848e-13
 15.38954281806946 3.345092770192905e-13
 11.78249597549438 3.064166768222444e-13
 15.95080494880676 1.61370274704971e-12
 16.22731494903564 5.728906692625867e-13
 12.62272691726685 8.073585538892709e-13
 12.95540499687195 2.673018918904244e-12
 17.04133605957031 5.164675043236215e-13
 13.46141386032104 1.922792302178393e-12
 17.6452419757843 1.993597233506602e-12
 14.01807808876038 8.983042787753913e-13
 14.36455607414246 1.084776985902564e-12
 14.67817902565002 1.132510897505703e-11
 18.92788195610046 2.433520235817294e-12
 19.11892104148865 4.333957195974718e-13
 19.46329689025879 4.871342613366738e-12
 19.70905995368958 1.070270311444038e-12
 16.31347799301147 1.563535184083527e-12
 16.59715700149536 1.481323887500312e-12
 20.80449104309082 1.033560469789373e-12
